Package Name,com.lufax.android
App Name,陆金所
App PID,22045
Device Memory Size(MB),1963.22MB
Device CPU Type,
Android Version,4.2.2
Device Brand/Model,HUAWEI G750-T01
UID,10080
Timestamp,Top Activity Name,App Used Memory PSS(MB),App Used Memory(%),System Available Memory(MB),App Used CPU(%),Total Used CPU(%),cpu7 Total Usage(%),Net Traffic(KB),Battery(%),Current(mA),Temperature(C),Voltage(V),FPS
2016-11-27 16:49:18,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.34,0.00,21.83,29.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:19,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.24,0.38,21.59,19.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:21,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1151.89,0.00,15.02,6.50,23.08,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:22,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.39,0.00,20.28,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:23,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1151.89,0.40,17.20,15.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:25,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1151.90,0.38,19.92,13.95,25.76,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:26,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.43,0.00,19.13,26.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:27,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.67,5.18,1151.93,1.62,19.43,17.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:28,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.67,5.18,1151.93,0.00,21.74,24.80,18.75,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:30,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.67,5.18,1152.43,0.00,18.69,26.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:31,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.67,5.18,1151.77,1.59,22.22,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,100,226,19.0,4.342,0.0
2016-11-27 16:49:32,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.67,5.18,1151.49,0.38,21.13,18.66,23.66,0.00,0.00,0.00,0.00,0.00,0.00,70,100,226,19.0,4.342,0.0
2016-11-27 16:49:34,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.67,5.18,1151.64,0.00,16.67,10.24,22.90,0.00,0.00,0.00,0.00,0.00,0.00,70,100,226,19.0,4.342,0.0
2016-11-27 16:49:35,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.67,5.18,1152.68,0.00,31.97,26.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,100,226,19.0,4.342,0.0
2016-11-27 16:49:36,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.67,5.18,1152.19,0.00,17.86,19.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,100,226,19.0,4.342,0.0
2016-11-27 16:49:38,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.67,5.18,1151.94,0.38,19.54,16.15,22.90,0.00,0.00,0.00,0.00,0.00,0.00,70,100,226,19.0,4.342,0.0
2016-11-27 16:49:39,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.67,5.18,1152.34,0.00,25.12,19.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,100,226,19.0,4.342,0.0
2016-11-27 16:49:40,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.67,5.18,1151.87,0.00,18.32,12.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,100,226,19.0,4.342,0.0
2016-11-27 16:49:42,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.67,5.18,1151.79,0.00,18.18,16.94,19.23,0.00,0.00,0.00,0.00,0.00,0.00,70,100,226,19.0,4.342,0.0
2016-11-27 16:49:43,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.67,5.18,1152.68,0.00,27.93,27.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,100,226,19.0,4.342,0.0
2016-11-27 16:49:44,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.67,5.18,1152.07,0.39,15.29,16.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,100,226,19.0,4.342,0.0
2016-11-27 16:49:46,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.66,5.18,1151.94,0.00,16.60,11.63,21.54,0.00,0.00,0.00,0.00,0.00,0.00,70,100,226,19.0,4.342,0.0
2016-11-27 16:49:47,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.66,5.18,1152.29,0.49,26.47,27.07,25.35,0.00,0.00,0.00,0.00,0.00,0.00,70,100,227,19.0,4.342,0.0
2016-11-27 16:49:48,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.72,5.18,1152.22,4.28,28.02,35.66,20.31,0.00,0.00,0.00,0.00,0.00,0.00,73,100,227,19.0,4.342,0.0
2016-11-27 16:49:50,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.72,5.18,1151.98,0.00,21.79,14.17,29.23,0.00,0.00,0.00,0.00,0.00,0.00,73,100,227,19.0,4.342,0.0
2016-11-27 16:49:51,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.72,5.18,1152.42,0.45,20.63,26.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73,100,227,19.0,4.342,0.0
2016-11-27 16:49:52,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.72,5.18,1152.19,0.00,19.62,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73,100,227,19.0,4.342,0.0
2016-11-27 16:49:54,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.72,5.18,1151.77,0.39,18.92,28.46,9.30,0.00,0.00,0.00,0.00,0.00,0.00,73,100,227,19.0,4.342,0.0
2016-11-27 16:49:55,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.72,5.18,1152.62,0.00,17.81,20.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73,100,227,19.0,4.342,0.0
2016-11-27 16:49:56,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.72,5.18,1152.07,0.39,20.31,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73,100,227,19.0,4.342,0.0
2016-11-27 16:49:57,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.72,5.18,1151.88,0.00,20.53,21.71,19.40,0.00,0.00,0.00,0.00,0.00,0.00,73,100,226,19.0,4.342,0.0
